date,Red & White Cabbage,Romaine,Kale,Baby Spinach,Wholemeal Wrap,Spinach Wrap,Tortilla Wrap,Tomato Wrap,Cauliflower Rice,Quinoa,Pea Sprouts,Pomelo,Radish Pickles,Mixed Seeds,Sesame Seeds,Furikake,Crushed Peanuts,Cucumber Pickles,Lime Wedge,Jalapeno,Fresh Herbs,Grated Eggs,Tofu,Raisins,Mandarin Orange,Green Apple,Grapes,Croutons,Soba Noodles,Roasted Pumpkins,Potato,Black Beans,Chickpeas,Edamame,Broccoli,Sweet Corn,French Beans,Olives,Red Onions,Cherry Tomatoes,Capsicum,Cucumbers,Carrot,Beetroot,Sous-vide Chicken,Sous-vide Salmon,Super Protein Patty,Thai Asparagus,Toasted Almonds,Walnuts,Bacon Bits,Roasted Lemongrass Chicken,Tandoori Chicken,Roasted Chicken,Seared Tuna,Smoked Salmon,Grilled Halloumi Cheese,Feta,Parmesan,Cheddar,Soft Boiled Eggs,Whole Eggs,Veggie Patty,Falafel,Grilled Tofu,Avocado,Roasted Brussel Sprouts,Warm Baked Mushrooms,Arabian Spiced Vinaigrette,Indian Spiced Yoghurt,Japanese Miso,Korean Chilli Vinaigrette,Sesame Lime,Thai Turmeric,Wasabi Honey Soy,Balsamic Vinagrette,Basil Pesto,Cashew Mint,Classic Caesar,Honey Dijon,Lemon & Oil,Mixed Berries Vinaigrette,Olive Oil,Salt & Pepper,Smoked Pimento,Smoky Ranch,Tabbasco Sauce
2016-12-05,53,29,19,16,14,16,31,16,26,35,34,43,50,40,46,13,27,40,21,28,22,56,21,45,64,35,11,54,37,22,36,26,41,16,46,43,15,51,34,24,9,32,34,12,61,35,13,19,15,41,34,43,50,40,46,13,27,40,21,28,22,56,21,45,64,27,40,21,28,22,56,21,45,64,35,11,54,37,22,36,26,41,16,46,43,15,51
2016-12-06,59,45,28,16,13,19,47,16,32,39,51,35,68,39,57,23,17,65,35,44,22,48,24,46,54,34,7,69,48,32,32,33,47,19,61,37,19,51,28,17,7,15,38,17,59,34,15,30,18,42,51,35,68,39,57,23,17,65,35,44,22,48,24,46,54,17,65,35,44,22,48,24,46,54,34,7,69,48,32,32,33,47,19,61,37,19,51
2016-12-07,51,39,28,10,14,12,38,10,33,42,51,45,69,37,64,12,20,54,27,39,38,42,19,55,47,35,14,64,36,25,41,32,46,12,36,58,14,56,32,16,18,33,41,16,43,38,15,33,22,49,51,45,69,37,64,12,20,54,27,39,38,42,19,55,47,20,54,27,39,38,42,19,55,47,35,14,64,36,25,41,32,46,12,36,58,14,56
2016-12-08,58,35,23,20,13,16,29,20,27,37,50,54,52,42,67,15,19,61,39,41,34,57,19,52,78,24,14,69,40,23,38,23,50,16,45,59,14,52,33,28,15,35,32,22,62,37,12,35,28,43,50,54,52,42,67,15,19,61,39,41,34,57,19,52,78,19,61,39,41,34,57,19,52,78,24,14,69,40,23,38,23,50,16,45,59,14,52
2016-12-09,61,41,38,22,11,17,36,22,42,52,53,50,71,43,54,16,42,71,29,43,23,61,15,49,55,34,22,99,45,36,53,47,58,17,69,55,20,69,34,22,23,33,43,12,61,45,22,45,28,48,53,50,71,43,54,16,42,71,29,43,23,61,15,49,55,42,71,29,43,23,61,15,49,55,34,22,99,45,36,53,47,58,17,69,55,20,69
2016-12-10,68,47,37,14,15,19,52,14,49,57,62,54,67,56,67,21,24,77,33,37,28,86,18,50,69,39,21,67,55,34,54,43,55,19,45,60,32,64,34,33,13,40,43,26,74,48,20,43,16,65,62,54,67,56,67,21,24,77,33,37,28,86,18,50,69,24,77,33,37,28,86,18,50,69,39,21,67,55,34,54,43,55,19,45,60,32,64
2016-12-11,65,53,33,24,22,22,54,24,41,74,67,70,79,42,74,18,26,74,40,53,31,62,17,78,73,41,21,72,55,35,41,41,58,22,66,69,20,68,36,28,15,47,55,16,65,60,21,41,32,62,67,70,79,42,74,18,26,74,40,53,31,62,17,78,73,26,74,40,53,31,62,17,78,73,41,21,72,55,35,41,41,58,22,66,69,20,68
2016-12-12,61,36,18,15,9,19,28,15,27,38,61,39,63,32,41,13,24,54,27,21,23,59,22,32,50,25,13,56,48,22,45,31,48,19,38,50,18,56,31,24,11,19,27,21,42,42,13,32,20,36,61,39,63,32,41,13,24,54,27,21,23,59,22,32,50,24,54,27,21,23,59,22,32,50,25,13,56,48,22,45,31,48,19,38,50,18,56
2016-12-13,41,45,31,12,4,11,52,12,35,44,49,48,50,52,40,16,20,64,28,29,24,61,17,44,52,38,6,72,47,21,45,36,43,11,38,57,18,37,45,20,9,21,27,20,64,35,17,25,21,33,49,48,50,52,40,16,20,64,28,29,24,61,17,44,52,20,64,28,29,24,61,17,44,52,38,6,72,47,21,45,36,43,11,38,57,18,37
2016-12-14,73,41,21,14,18,19,54,14,39,46,53,47,57,43,51,21,19,55,22,32,32,61,30,55,56,27,17,74,46,29,37,36,37,19,46,47,22,43,19,23,10,33,30,14,51,32,14,32,20,52,53,47,57,43,51,21,19,55,22,32,32,61,30,55,56,19,55,22,32,32,61,30,55,56,27,17,74,46,29,37,36,37,19,46,47,22,43
2016-12-15,43,52,22,15,8,22,49,15,32,56,44,56,59,42,70,16,21,62,33,41,33,62,13,46,61,22,16,58,51,29,41,28,49,22,46,52,20,66,28,22,18,29,46,19,50,44,13,43,23,58,44,56,59,42,70,16,21,62,33,41,33,62,13,46,61,21,62,33,41,33,62,13,46,61,22,16,58,51,29,41,28,49,22,46,52,20,66
2016-12-16,67,42,25,25,12,22,47,25,39,56,63,52,75,45,83,17,21,58,30,33,30,46,30,61,74,37,23,61,58,44,43,30,39,22,50,55,28,77,43,33,19,28,42,24,71,44,20,51,34,69,63,52,75,45,83,17,21,58,30,33,30,46,30,61,74,21,58,30,33,30,46,30,61,74,37,23,61,58,44,43,30,39,22,50,55,28,77
2016-12-17,71,55,23,14,17,22,32,14,31,84,47,57,65,51,72,27,28,80,40,39,38,50,27,70,75,36,18,69,65,24,42,38,63,22,48,48,31,85,33,28,22,21,41,26,69,47,17,41,29,70,47,57,65,51,72,27,28,80,40,39,38,50,27,70,75,28,80,40,39,38,50,27,70,75,36,18,69,65,24,42,38,63,22,48,48,31,85
2016-12-18,72,40,25,25,16,25,53,25,45,63,61,61,61,54,64,24,38,88,37,32,22,73,23,55,60,30,18,86,57,26,56,51,61,25,66,53,23,80,38,27,20,40,40,26,59,54,13,46,24,46,61,61,61,54,64,24,38,88,37,32,22,73,23,55,60,38,88,37,32,22,73,23,55,60,30,18,86,57,26,56,51,61,25,66,53,23,80
2016-12-19,30,33,21,17,9,15,30,17,28,42,35,44,51,39,47,18,14,45,26,30,18,62,16,32,36,29,14,49,44,18,35,29,27,15,41,43,15,55,33,24,12,17,31,10,42,38,14,20,19,36,35,44,51,39,47,18,14,45,26,30,18,62,16,32,36,14,45,26,30,18,62,16,32,36,29,14,49,44,18,35,29,27,15,41,43,15,55
2016-12-20,40,47,24,15,15,18,50,15,37,40,41,36,51,40,68,21,25,60,26,40,26,69,25,40,55,24,15,63,38,29,38,26,57,18,35,60,15,59,24,25,12,20,36,21,62,50,20,37,13,46,41,36,51,40,68,21,25,60,26,40,26,69,25,40,55,25,60,26,40,26,69,25,40,55,24,15,63,38,29,38,26,57,18,35,60,15,59
2016-12-21,60,46,26,16,8,14,36,16,31,47,54,41,68,37,69,18,14,67,33,37,32,55,29,41,65,33,10,69,50,33,37,27,43,14,46,63,12,48,37,17,12,24,32,23,48,47,16,46,12,39,54,41,68,37,69,18,14,67,33,37,32,55,29,41,65,14,67,33,37,32,55,29,41,65,33,10,69,50,33,37,27,43,14,46,63,12,48
2016-12-22,59,35,24,17,11,19,42,17,31,72,45,60,61,48,69,20,28,49,36,29,35,64,22,49,74,38,16,71,43,31,42,29,54,19,61,60,18,60,36,18,23,26,36,18,52,47,18,34,24,56,45,60,61,48,69,20,28,49,36,29,35,64,22,49,74,28,49,36,29,35,64,22,49,74,38,16,71,43,31,42,29,54,19,61,60,18,60
2016-12-23,88,64,26,24,18,23,42,24,42,47,49,51,65,44,77,12,35,62,34,48,27,68,36,42,69,31,14,83,56,38,47,39,55,23,60,63,26,60,23,18,21,30,49,22,60,39,12,29,25,57,49,51,65,44,77,12,35,62,34,48,27,68,36,42,69,35,62,34,48,27,68,36,42,69,31,14,83,56,38,47,39,55,23,60,63,26,60
2016-12-24,70,47,37,14,23,27,45,14,47,64,51,63,76,47,90,24,18,69,31,33,44,69,15,61,64,32,10,63,68,33,44,42,48,27,46,71,39,69,35,22,22,36,48,19,55,38,16,34,24,46,51,63,76,47,90,24,18,69,31,33,44,69,15,61,64,18,69,31,33,44,69,15,61,64,32,10,63,68,33,44,42,48,27,46,71,39,69
2016-12-25,69,39,38,21,11,27,39,21,51,74,49,61,73,42,76,25,20,89,41,45,29,75,22,52,72,46,22,81,48,36,53,36,62,27,55,69,25,57,41,31,23,30,49,32,70,47,17,51,19,55,49,61,73,42,76,25,20,89,41,45,29,75,22,52,72,20,89,41,45,29,75,22,52,72,46,22,81,48,36,53,36,62,27,55,69,25,57
2016-12-26,47,30,23,11,15,17,32,11,36,35,44,41,45,30,48,22,18,46,29,33,24,47,22,36,43,21,12,51,37,20,35,21,37,17,37,57,20,42,31,24,18,26,30,12,39,35,18,27,28,41,44,41,45,30,48,22,18,46,29,33,24,47,22,36,43,18,46,29,33,24,47,22,36,43,21,12,51,37,20,35,21,37,17,37,57,20,42
2016-12-27,42,41,29,15,12,22,48,15,24,55,46,36,53,50,47,16,27,55,31,31,26,63,18,41,50,16,16,60,37,28,44,29,51,22,51,58,22,59,28,17,9,26,32,22,59,36,16,37,23,37,46,36,53,50,47,16,27,55,31,31,26,63,18,41,50,27,55,31,31,26,63,18,41,50,16,16,60,37,28,44,29,51,22,51,58,22,59
2016-12-28,53,38,22,17,19,22,52,17,31,33,40,46,56,45,51,11,28,62,30,34,29,66,19,30,55,31,19,59,49,23,41,32,61,22,46,61,20,55,32,21,19,18,36,15,54,42,8,33,21,44,40,46,56,45,51,11,28,62,30,34,29,66,19,30,55,28,62,30,34,29,66,19,30,55,31,19,59,49,23,41,32,61,22,46,61,20,55
2016-12-29,52,56,26,21,12,27,34,21,35,61,67,57,67,49,66,22,17,65,32,37,25,71,15,60,67,21,15,70,57,23,40,22,47,27,56,42,18,46,28,25,12,26,37,32,52,39,15,47,18,47,67,57,67,49,66,22,17,65,32,37,25,71,15,60,67,17,65,32,37,25,71,15,60,67,21,15,70,57,23,40,22,47,27,56,42,18,46
2016-12-30,67,37,26,20,11,29,30,20,39,60,53,50,68,38,75,18,24,60,27,36,37,75,32,53,56,39,19,63,59,30,41,39,47,29,55,60,21,64,24,31,16,27,50,27,74,48,23,34,26,46,53,50,68,38,75,18,24,60,27,36,37,75,32,53,56,24,60,27,36,37,75,32,53,56,39,19,63,59,30,41,39,47,29,55,60,21,64
2016-12-31,66,47,29,15,17,17,49,15,32,63,60,48,55,47,74,19,33,66,28,31,35,58,23,65,54,35,19,65,55,39,45,24,58,17,51,74,17,82,45,27,21,31,45,31,59,54,17,38,22,58,60,48,55,47,74,19,33,66,28,31,35,58,23,65,54,33,66,28,31,35,58,23,65,54,35,19,65,55,39,45,24,58,17,51,74,17,82
2017-01-01,65,40,36,21,25,22,42,21,41,53,57,54,60,48,80,28,29,77,38,34,39,54,20,55,65,37,24,77,45,27,62,32,72,22,45,69,18,71,36,23,30,29,42,32,57,38,17,45,24,49,57,54,60,48,80,28,29,77,38,34,39,54,20,55,65,29,77,38,34,39,54,20,55,65,37,24,77,45,27,62,32,72,22,45,69,18,71
2017-01-02,35,26,23,15,14,10,36,15,25,51,47,36,45,25,45,13,26,56,23,26,16,43,18,40,35,18,11,45,43,19,37,24,48,10,33,38,11,50,27,15,19,17,30,16,39,32,8,29,23,36,47,36,45,25,45,13,26,56,23,26,16,43,18,40,35,26,56,23,26,16,43,18,40,35,18,11,45,43,19,37,24,48,10,33,38,11,50
2017-01-03,45,33,20,12,13,16,31,12,26,53,40,52,54,32,72,12,23,54,23,22,25,37,14,39,56,36,9,48,58,23,31,25,45,16,45,45,17,51,20,29,11,24,28,26,47,39,26,43,27,37,40,52,54,32,72,12,23,54,23,22,25,37,14,39,56,23,54,23,22,25,37,14,39,56,36,9,48,58,23,31,25,45,16,45,45,17,51
2017-01-04,50,41,23,14,15,18,42,14,40,46,46,42,52,29,59,20,21,56,23,20,19,43,22,36,52,39,11,55,64,25,39,21,44,18,43,52,18,52,33,22,18,21,35,13,62,38,18,34,17,44,46,42,52,29,59,20,21,56,23,20,19,43,22,36,52,21,56,23,20,19,43,22,36,52,39,11,55,64,25,39,21,44,18,43,52,18,52
2017-01-05,41,39,25,10,15,19,44,10,35,46,33,49,67,36,81,14,23,61,33,44,22,70,18,44,57,31,18,58,51,32,42,36,58,19,54,45,13,49,30,17,15,34,45,25,61,38,15,39,18,54,33,49,67,36,81,14,23,61,33,44,22,70,18,44,57,23,61,33,44,22,70,18,44,57,31,18,58,51,32,42,36,58,19,54,45,13,49
2017-01-06,59,43,23,10,18,26,35,10,31,53,50,45,66,37,82,14,32,64,25,31,26,56,31,50,60,33,21,48,63,26,45,29,53,26,36,48,24,52,28,18,19,27,40,20,51,46,12,39,33,55,50,45,66,37,82,14,32,64,25,31,26,56,31,50,60,32,64,25,31,26,56,31,50,60,33,21,48,63,26,45,29,53,26,36,48,24,52
2017-01-07,84,46,26,21,15,17,43,21,37,61,60,66,58,51,75,21,22,59,28,41,13,60,26,57,69,27,8,70,56,25,51,31,49,17,45,69,24,64,34,19,17,27,43,31,66,52,15,38,23,46,60,66,58,51,75,21,22,59,28,41,13,60,26,57,69,22,59,28,41,13,60,26,57,69,27,8,70,56,25,51,31,49,17,45,69,24,64
2017-01-08,57,58,32,16,12,19,43,16,31,64,46,48,61,48,75,14,27,84,32,34,31,77,25,67,75,33,15,78,58,36,55,40,72,19,62,57,32,54,43,29,19,34,40,18,70,50,18,46,33,48,46,48,61,48,75,14,27,84,32,34,31,77,25,67,75,27,84,32,34,31,77,25,67,75,33,15,78,58,36,55,40,72,19,62,57,32,54
2017-01-09,42,31,23,5,17,14,25,5,25,36,40,25,46,27,55,15,15,44,22,29,30,37,32,38,50,20,10,54,47,24,33,24,43,14,39,44,14,54,23,15,7,15,22,15,37,35,14,27,12,35,40,25,46,27,55,15,15,44,22,29,30,37,32,38,50,15,44,22,29,30,37,32,38,50,20,10,54,47,24,33,24,43,14,39,44,14,54
2017-01-10,46,36,17,18,11,21,32,18,26,53,53,43,57,39,59,14,24,64,30,32,26,63,18,44,52,42,12,67,49,26,40,24,60,21,42,58,23,64,35,20,14,22,37,14,43,39,13,33,21,49,53,43,57,39,59,14,24,64,30,32,26,63,18,44,52,24,64,30,32,26,63,18,44,52,42,12,67,49,26,40,24,60,21,42,58,23,64
2017-01-11,48,42,15,16,16,19,33,16,25,44,62,45,52,33,65,20,17,45,36,25,26,64,13,47,56,24,11,42,41,21,26,23,55,19,42,49,23,65,27,12,15,13,31,29,62,48,7,27,30,39,62,45,52,33,65,20,17,45,36,25,26,64,13,47,56,17,45,36,25,26,64,13,47,56,24,11,42,41,21,26,23,55,19,42,49,23,65
2017-01-12,59,39,37,13,8,23,26,13,38,52,37,44,51,40,64,12,13,41,16,25,20,51,23,49,58,38,11,52,67,23,43,30,52,23,52,58,20,62,32,25,12,24,42,23,56,39,16,27,24,42,37,44,51,40,64,12,13,41,16,25,20,51,23,49,58,13,41,16,25,20,51,23,49,58,38,11,52,67,23,43,30,52,23,52,58,20,62
2017-01-13,54,34,31,16,10,16,52,16,44,69,50,48,63,40,59,17,27,58,24,35,27,46,24,38,58,30,15,69,56,26,35,29,51,16,54,54,27,71,31,35,16,29,31,21,52,45,12,39,18,55,50,48,63,40,59,17,27,58,24,35,27,46,24,38,58,27,58,24,35,27,46,24,38,58,30,15,69,56,26,35,29,51,16,54,54,27,71
2017-01-14,63,29,30,19,15,21,48,19,43,69,65,47,62,40,73,18,23,64,26,42,33,60,22,60,72,35,12,62,47,29,38,29,54,21,61,64,17,75,36,19,22,20,45,23,74,55,14,32,25,60,65,47,62,40,73,18,23,64,26,42,33,60,22,60,72,23,64,26,42,33,60,22,60,72,35,12,62,47,29,38,29,54,21,61,64,17,75
2017-01-15,67,47,22,18,15,21,52,18,46,82,59,63,75,52,81,21,27,65,31,46,40,58,19,49,57,32,10,70,59,44,52,47,52,21,45,59,30,67,33,23,21,35,43,22,66,55,13,43,25,55,59,63,75,52,81,21,27,65,31,46,40,58,19,49,57,27,65,31,46,40,58,19,49,57,32,10,70,59,44,52,47,52,21,45,59,30,67
2017-01-16,47,21,19,13,7,11,26,13,25,39,33,34,52,30,52,11,15,49,20,27,27,50,23,49,47,27,8,51,38,24,38,26,31,11,47,39,11,35,17,22,7,12,32,22,49,38,9,26,15,32,33,34,52,30,52,11,15,49,20,27,27,50,23,49,47,15,49,20,27,27,50,23,49,47,27,8,51,38,24,38,26,31,11,47,39,11,35
2017-01-17,40,37,20,19,16,22,38,19,34,38,39,44,56,38,54,19,22,56,26,30,19,54,17,49,54,32,15,58,44,21,38,39,37,22,38,50,26,69,25,16,14,29,25,17,51,49,14,35,11,41,39,44,56,38,54,19,22,56,26,30,19,54,17,49,54,22,56,26,30,19,54,17,49,54,32,15,58,44,21,38,39,37,22,38,50,26,69
2017-01-18,44,41,34,13,14,16,37,13,34,56,40,33,53,39,45,17,23,63,28,34,29,46,21,34,58,29,8,42,51,28,39,19,43,16,51,36,21,55,33,22,14,29,30,23,48,36,15,34,24,31,40,33,53,39,45,17,23,63,28,34,29,46,21,34,58,23,63,28,34,29,46,21,34,58,29,8,42,51,28,39,19,43,16,51,36,21,55
2017-01-19,53,51,22,10,17,16,38,10,43,63,42,52,72,34,62,18,14,57,23,33,35,55,22,43,48,21,16,62,42,19,31,41,44,16,52,48,24,48,31,18,13,20,40,17,52,41,15,35,20,46,42,52,72,34,62,18,14,57,23,33,35,55,22,43,48,14,57,23,33,35,55,22,43,48,21,16,62,42,19,31,41,44,16,52,48,24,48
2017-01-20,60,48,26,19,16,29,29,19,36,57,54,52,55,44,76,15,25,59,45,29,34,65,23,54,65,37,26,71,45,28,37,31,62,29,41,59,18,58,37,20,16,19,34,21,56,41,11,39,16,50,54,52,55,44,76,15,25,59,45,29,34,65,23,54,65,25,59,45,29,34,65,23,54,65,37,26,71,45,28,37,31,62,29,41,59,18,58
2017-01-21,58,42,33,17,12,28,54,17,43,61,51,49,54,27,78,26,23,53,37,41,33,57,27,55,60,32,26,65,50,33,45,36,57,28,59,70,16,50,26,17,17,30,30,26,66,51,9,42,19,48,51,49,54,27,78,26,23,53,37,41,33,57,27,55,60,23,53,37,41,33,57,27,55,60,32,26,65,50,33,45,36,57,28,59,70,16,50
2017-01-22,56,49,33,29,9,19,43,29,48,73,69,58,73,49,64,24,21,79,28,36,28,69,24,41,64,36,16,51,64,33,35,34,71,19,44,65,25,66,44,27,23,31,28,25,79,38,20,51,25,46,69,58,73,49,64,24,21,79,28,36,28,69,24,41,64,21,79,28,36,28,69,24,41,64,36,16,51,64,33,35,34,71,19,44,65,25,66
2017-01-23,45,25,17,18,11,19,35,18,32,33,39,48,44,30,62,12,23,51,27,26,17,48,19,30,45,21,16,46,29,29,38,25,41,19,37,34,14,49,23,14,16,23,37,13,55,29,8,26,19,30,39,48,44,30,62,12,23,51,27,26,17,48,19,30,45,23,51,27,26,17,48,19,30,45,21,16,46,29,29,38,25,41,19,37,34,14,49
2017-01-24,39,44,19,21,14,15,47,21,41,36,51,42,53,32,62,17,13,56,23,35,29,49,16,41,51,32,11,47,33,22,36,27,46,15,51,48,14,59,29,17,18,19,27,24,58,34,20,31,22,34,51,42,53,32,62,17,13,56,23,35,29,49,16,41,51,13,56,23,35,29,49,16,41,51,32,11,47,33,22,36,27,46,15,51,48,14,59
2017-01-25,58,38,25,15,10,17,47,15,31,50,38,48,44,31,59,21,24,52,26,36,25,54,19,48,54,27,19,56,43,27,34,24,40,17,45,47,14,54,23,17,10,26,30,23,37,36,21,49,27,42,38,48,44,31,59,21,24,52,26,36,25,54,19,48,54,24,52,26,36,25,54,19,48,54,27,19,56,43,27,34,24,40,17,45,47,14,54
2017-01-26,49,30,17,13,14,13,40,13,35,60,39,46,52,48,63,17,15,59,30,39,25,43,21,39,49,18,15,48,62,33,28,24,44,13,46,44,20,57,36,22,20,21,26,25,53,28,23,32,21,56,39,46,52,48,63,17,15,59,30,39,25,43,21,39,49,15,59,30,39,25,43,21,39,49,18,15,48,62,33,28,24,44,13,46,44,20,57
2017-01-27,60,32,28,13,12,11,41,13,42,51,52,60,56,45,66,15,24,68,35,30,26,70,19,40,58,28,11,61,56,26,42,37,50,11,44,62,16,55,22,17,13,28,40,27,58,45,16,35,14,50,52,60,56,45,66,15,24,68,35,30,26,70,19,40,58,24,68,35,30,26,70,19,40,58,28,11,61,56,26,42,37,50,11,44,62,16,55
2017-01-28,55,48,30,17,10,21,42,17,55,48,55,55,68,42,59,17,23,79,26,36,34,69,22,59,69,40,30,65,56,32,39,40,50,21,37,61,16,63,49,23,20,37,40,21,62,43,21,34,24,49,55,55,68,42,59,17,23,79,26,36,34,69,22,59,69,23,79,26,36,34,69,22,59,69,40,30,65,56,32,39,40,50,21,37,61,16,63
2017-01-29,52,47,27,20,14,16,49,20,36,57,58,51,50,44,74,24,33,60,34,42,30,73,32,59,61,33,22,63,53,40,41,37,47,16,59,63,22,78,44,29,26,23,50,20,64,44,19,44,28,49,58,51,50,44,74,24,33,60,34,42,30,73,32,59,61,33,60,34,42,30,73,32,59,61,33,22,63,53,40,41,37,47,16,59,63,22,78
2017-01-30,32,28,27,17,4,13,38,17,32,43,37,37,52,29,55,7,11,42,19,24,18,36,19,35,48,37,13,50,38,20,26,20,29,13,32,40,20,48,31,13,8,26,32,12,38,32,11,31,16,43,37,37,52,29,55,7,11,42,19,24,18,36,19,35,48,11,42,19,24,18,36,19,35,48,37,13,50,38,20,26,20,29,13,32,40,20,48
2017-01-31,53,37,28,10,8,20,33,10,26,47,48,47,54,36,59,14,19,50,27,41,36,57,15,50,54,24,18,74,52,22,40,30,51,20,39,44,15,49,25,16,17,24,34,23,56,43,13,34,18,54,48,47,54,36,59,14,19,50,27,41,36,57,15,50,54,19,50,27,41,36,57,15,50,54,24,18,74,52,22,40,30,51,20,39,44,15,49
2017-02-01,55,34,25,15,19,19,52,15,39,51,54,54,66,48,60,20,21,45,31,28,25,57,13,50,45,38,8,65,37,22,51,30,47,19,40,56,13,59,25,34,18,25,40,26,55,33,14,43,15,62,54,54,66,48,60,20,21,45,31,28,25,57,13,50,45,21,45,31,28,25,57,13,50,45,38,8,65,37,22,51,30,47,19,40,56,13,59
2017-02-02,54,47,20,17,10,21,38,17,38,55,55,46,78,51,77,15,28,48,30,40,32,62,16,49,47,39,14,65,54,29,42,30,46,21,49,59,22,53,39,17,8,33,31,22,62,38,18,35,18,51,55,46,78,51,77,15,28,48,30,40,32,62,16,49,47,28,48,30,40,32,62,16,49,47,39,14,65,54,29,42,30,46,21,49,59,22,53
2017-02-03,67,45,31,19,12,33,48,19,39,53,59,50,71,58,78,22,27,72,23,38,21,64,24,64,54,40,19,78,55,26,50,29,62,33,53,66,23,68,35,27,19,28,42,28,73,53,16,36,23,48,59,50,71,58,78,22,27,72,23,38,21,64,24,64,54,27,72,23,38,21,64,24,64,54,40,19,78,55,26,50,29,62,33,53,66,23,68
2017-02-04,51,42,19,18,14,20,42,18,50,51,64,59,70,43,86,23,27,70,29,36,38,60,25,72,71,45,20,88,70,40,58,49,53,20,60,68,30,91,36,29,23,32,40,23,80,55,19,50,28,53,64,59,70,43,86,23,27,70,29,36,38,60,25,72,71,27,70,29,36,38,60,25,72,71,45,20,88,70,40,58,49,53,20,60,68,30,91
2017-02-05,64,38,38,20,13,24,60,20,52,65,64,67,76,56,83,19,23,86,31,52,39,73,28,65,68,44,16,80,60,43,62,41,62,24,58,64,26,86,33,29,23,34,43,28,75,54,18,48,31,63,64,67,76,56,83,19,23,86,31,52,39,73,28,65,68,23,86,31,52,39,73,28,65,68,44,16,80,60,43,62,41,62,24,58,64,26,86
2017-02-06,47,38,23,13,17,16,38,13,41,45,38,41,48,33,70,13,17,45,19,17,17,40,19,40,42,38,6,69,56,19,42,25,39,16,51,38,15,49,27,25,14,25,35,17,50,33,14,35,18,38,38,41,48,33,70,13,17,45,19,17,17,40,19,40,42,17,45,19,17,17,40,19,40,42,38,6,69,56,19,42,25,39,16,51,38,15,49
2017-02-07,47,33,27,13,19,18,40,13,26,59,52,51,55,38,61,17,32,65,32,47,40,71,15,44,52,32,15,68,45,38,34,28,41,18,41,52,24,44,35,17,14,25,32,20,48,42,18,29,18,54,52,51,55,38,61,17,32,65,32,47,40,71,15,44,52,32,65,32,47,40,71,15,44,52,32,15,68,45,38,34,28,41,18,41,52,24,44
2017-02-08,50,37,20,13,14,18,37,13,41,49,52,58,64,46,62,26,24,55,34,36,28,59,17,36,59,39,12,78,49,28,58,33,32,18,44,50,18,70,24,14,9,27,34,16,50,38,14,36,25,53,52,58,64,46,62,26,24,55,34,36,28,59,17,36,59,24,55,34,36,28,59,17,36,59,39,12,78,49,28,58,33,32,18,44,50,18,70
2017-02-09,60,39,30,8,14,14,46,8,29,54,65,45,68,45,62,22,22,72,30,46,30,51,20,46,68,33,18,69,54,23,47,33,61,14,49,56,27,62,28,26,15,27,40,23,69,47,14,47,15,54,65,45,68,45,62,22,22,72,30,46,30,51,20,46,68,22,72,30,46,30,51,20,46,68,33,18,69,54,23,47,33,61,14,49,56,27,62
2017-02-10,56,38,37,20,6,25,42,20,63,52,56,49,69,44,74,28,30,75,34,45,33,72,23,56,64,37,14,59,64,33,51,40,53,25,49,63,19,60,43,27,17,25,40,27,57,43,19,42,21,43,56,49,69,44,74,28,30,75,34,45,33,72,23,56,64,30,75,34,45,33,72,23,56,64,37,14,59,64,33,51,40,53,25,49,63,19,60
2017-02-11,64,52,23,28,20,20,42,28,30,68,66,49,73,39,70,14,21,65,42,28,28,70,26,74,84,50,18,67,71,33,47,34,54,20,57,62,24,79,24,27,28,34,43,24,70,49,18,41,23,65,66,49,73,39,70,14,21,65,42,28,28,70,26,74,84,21,65,42,28,28,70,26,74,84,50,18,67,71,33,47,34,54,20,57,62,24,79
2017-02-12,62,47,31,22,21,19,39,22,52,54,64,57,87,53,75,19,35,89,42,43,35,67,35,59,69,42,15,71,59,34,43,55,51,19,64,69,28,70,27,35,13,33,43,30,80,60,18,65,40,65,64,57,87,53,75,19,35,89,42,43,35,67,35,59,69,35,89,42,43,35,67,35,59,69,42,15,71,59,34,43,55,51,19,64,69,28,70
2017-02-13,42,45,28,15,9,9,34,15,39,40,37,38,48,30,65,22,21,55,20,33,22,51,19,42,56,27,13,45,45,19,29,25,49,9,50,41,14,49,28,15,9,26,36,14,56,47,12,34,14,39,37,38,48,30,65,22,21,55,20,33,22,51,19,42,56,21,55,20,33,22,51,19,42,56,27,13,45,45,19,29,25,49,9,50,41,14,49
2017-02-14,55,46,19,13,7,18,41,13,46,55,46,45,65,44,60,22,25,63,30,33,21,73,22,41,45,30,14,59,48,29,41,27,48,18,42,53,20,64,37,16,19,25,33,16,58,40,15,46,19,53,46,45,65,44,60,22,25,63,30,33,21,73,22,41,45,25,63,30,33,21,73,22,41,45,30,14,59,48,29,41,27,48,18,42,53,20,64
2017-02-15,49,38,22,12,13,25,56,12,36,61,46,49,73,47,76,29,34,45,38,44,18,52,21,43,55,32,16,71,43,36,28,39,49,25,49,55,26,56,29,33,15,28,37,20,58,53,12,31,33,44,46,49,73,47,76,29,34,45,38,44,18,52,21,43,55,34,45,38,44,18,52,21,43,55,32,16,71,43,36,28,39,49,25,49,55,26,56
